store,websites,attribute_set,type,category_ids,sku,has_options,exclude_from_supply_needs,name,image,small_image,thumbnail,url_key,url_path,options_container,image_label,small_image_label,thumbnail_label,gift_message_available,search_priority,categories_text,deal_start_time,deal_stop_time,price,special_price,cost,weight,price_unit,price_unit_origin,market_price,status,tax_class_id,visibility,enable_googlecheckout,links_exist,inchoo_featured_product,landing_page,product_unit,tilbud,netpris,calculated_unit,weight_unit,ordered_qty,reserved_qty,has_deal,special_from_date,special_to_date,description,short_description,meta_keyword,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_automatically,use_config_qty_increments,qty_increments,use_config_enable_qty_increments,enable_qty_increments,stock_ordered_qty,stock_reserved_qty,stock_ordered_qty_for_valid_orders,shelf_location,is_favorite_warehouse,ideal_stock_level,use_config_ideal_stock_level,product_name,store_id,product_type_id,product_status_changed,product_changed_websites,meta_title,meta_description,custom_design,page_layout,aktuelt,retter,pant_sku,is_recurring,is_imported,show_on_homepage,alphabetAtribute,news_from_date,news_to_date,custom_design_from,custom_design_to,custom_layout_update,num_persons,warehouse,warehouse_location,purch_qty,purch_unit,purch_weight,externalitemid,productunit,productcncode,manufacturer,brand,brand_owner,default_supply_delay,purchase_tax_rate,manual_supply_need_qty,outofstock_period_enabled,manual_supply_need_comments,manual_supply_need_date,outofstock_period_from,outofstock_period_to,product_alcohol,product_excise_tax,upsell_targetrule_position_limit,upsell_targetrule_position_behavior,related_targetrule_position_limit,related_targetrule_position_behavior,price_group,waiting_for_delivery_qty,supply_date
danmark,danmark,todoor,simple,,4038600038594,0,0,Hansen Golden Rom,/4/0/4038600038594.png,/4/0/4038600038594.png,/4/0/4038600038594.png,hansen-golden-rom,hansen-golden-rom.html,Block after Info Column,,,,Use config,,,,,119.95,,,700,171.36,,,Disabled,DK25,"Catalog, Search",Yes,0,0,HANS JUST A/S,Kg,No,No,Gram,Kg,0,0,,,,"Hansen Golden Rum er trods navnet ægte Jamaica Rom. Den fremstilles af sukkerrør, og efter destilleringen lageres den på gamle egetræsfade, for at give den karateristiske bløde smag. 37,5 %","Vin, Spiritus & Øl Spiritus Rom",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Hansen Golden Rom,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3035542004206,0,0,Cointreau 40%,/3/0/3035542004206png,/3/0/3035542004206png,/3/0/3035542004206png,cointreau-40,cointreau-40.html,Block after Info Column,,,,Use config,,,,,187.95,,,700,268.5,,,Disabled,DK25,"Catalog, Search",Yes,0,0,EDRINGTON DENMARK A/S,Kg,No,No,Gram,Kg,0,0,,,,"Appelsinlikør fremstillet af den franske Cointreau-familie siden 1849. 
Cointreau er en fransk appelsin spiritus på 40% alkohol. Også kendt som en Triple Sec likør som især kendes fra cocktailen Cosmopolitan og Margarita.
 
Cointreau laves på et stort udvalg af appelsiner fra hele verden og sælges i hele verden.","Vin, Spiritus & Øl Spiritus Likør",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Cointreau 40%,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3364048109062,0,0,Braastad XO Cognac 40%,/3/3/3364048109062png,/3/3/3364048109062png,/3/3/3364048109062png,braastad-xo-cognac-40,braastad-xo-cognac-40.html,Block after Info Column,,,,Use config,,,,,399.95,,,700,571.36,,,Disabled,DK25,"Catalog, Search",Yes,0,0,HANS JUST A/S,Kg,No,No,Gram,Kg,0,0,,,,"Denne Fine Champagne cognac er blandet af de bedste cognac'er fra Grand- og Petite Champagne. Mindst 50 % er fra Grand Champagne. En flot cognac med en kompleks næse, der udvikler sig gradvist med en vedvarende duft af modne frugter og blomster og en anelse duft af valnødder. Smagen af alder slår i gennem med bl.a. smagen af valnødder. Pæn lang eftersmag, der flot afrunder smagen af frugt.

Denne cognac vandt i 2003 en sølvmedalje i kategorien bedste X.O. cognac.","Vin, Spiritus & Øl Spiritus Cognac",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Braastad XO Cognac 40%,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,5000281022482,0,0,Captain Morgan Black Rom,/5/0/5000281022482png,/5/0/5000281022482png,/5/0/5000281022482png,captain-morgan-black-rom,captain-morgan-black-rom.html,Block after Info Column,,,,Use config,,,,,153.95,,,700,219.93,,,Disabled,DK25,"Catalog, Search",Yes,0,0,DIAGEO DENMARK A/S,Kg,No,No,Gram,Kg,0,0,,,,"Captain Morgan Black® rom har en virkelig dyb smag, som vækker minder om den engelske flådes rationering af rom, der gled lige nemt ned blandt sømændene. 

Afrundingen er rund og fyldig og med en udviklende fylde med en mørk, fyldig farve.
Captain Morgan Black Label forfører med udførlig, blød nydelse.","Vin, Spiritus & Øl Spiritus Rom",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Captain Morgan Black Rom,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3364048109147,0,0,Braaståd VSOP Cognac 40%,/3/3/3364048109147png,/3/3/3364048109147png,/3/3/3364048109147png,braastad-vsop-cognac-40,braastad-vsop-cognac-40.html,Block after Info Column,,,,Use config,,,,,238.95,,,700,341.36,,,Disabled,DK25,"Catalog, Search",Yes,0,0,HANS JUST A/S,Kg,No,No,Gram,Kg,0,0,,,,"Braastad V.S.O.P. cognac er en blanding af vine fra Petite Champagne og Fins Bois og har en gennemsnits alder på over 8 år. Blandingen giver en ædel og harmonisk karakter, der er fyldig og velafbalanceret. Duften er elegant med karakter af blomster. Smagen er blød og rund med et strejf af krydderier og chokolade. Eftersmagen er pæn lang af en V.S.O.P.

Denne cognac vandt i 2003 en guldmedalje for bedste V.S.O.P.’er.","Vin, Spiritus & Øl Spiritus Cognac",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Braaståd VSOP Cognac 40%,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,8711715814814,0,0,"Bollinger Special Cuvee, Brut",/8/7/8711715814814png,/8/7/8711715814814png,/8/7/8711715814814png,bollinger-special-cuvee-brut,bollinger-special-cuvee-brut.html,Block after Info Column,,,,Use config,,,,,325,,,0.75,433.33,389.997,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Bollinger Special Cuvee, Brut","Vin, Spiritus & Øl Champagne & Bobler Champagne",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Bollinger Special Cuvee, Brut",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,4007988038656,0,0,"Carre Guebels Premier Cru, Brut",/4/0/4007988038656png,/4/0/4007988038656png,/4/0/4007988038656png,carre-guebels-premier-cru-brut,carre-guebels-premier-cru-brut.html,Block after Info Column,,,,Use config,,,,,225,,,0.75,300,270,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,Flot pink chanpagne fra Carré Guébels. Egener sig fortræffeligt som velkomstdrink eller til lette forretter Indhold: 75 cl. ml,"Vin, Spiritus & Øl Champagne & Bobler Champagne",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,1,1,1,,0,,1,"Carre Guebels Premier Cru, Brut",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3114080116050,0,0,"Louis Roederer, Brut Premier",/3/1/3114080116050png,/3/1/3114080116050png,/3/1/3114080116050png,louis-roederer-brut-premier,louis-roederer-brut-premier.html,Block after Info Column,,,,Use config,,,,,325,,,0.75,433.33,389.997,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Louis Roederer, Brut Premier","Vin, Spiritus & Øl Champagne & Bobler Champagne",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Louis Roederer, Brut Premier",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3263530121318,0,0,"Ziegler, Cremant de Alsace, Brut Reserve",/3/2/3263530121318png,/3/2/3263530121318png,/3/2/3263530121318png,ziegler-cremant-de-alsace-brut-reserve,ziegler-cremant-de-alsace-brut-reserve.html,Block after Info Column,,,,Use config,,,,,89,,,0.75,118.67,106.803,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Ziegler, Cremant de Alsace, Brut Reserve","Vin, Spiritus & Øl Champagne & Bobler Øvrig Fransk Mousserende Vin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Ziegler, Cremant de Alsace, Brut Reserve",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3263530000187,0,0,"Ziegler, Cremant de Alsace, Demi Sec",/3/2/3263530000187png,/3/2/3263530000187png,/3/2/3263530000187png,ziegler-cremant-de-alsace-demi-sec,ziegler-cremant-de-alsace-demi-sec.html,Block after Info Column,,,,Use config,,,,,89,,,0.75,118.67,106.803,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Ziegler, Cremant de Alsace, Demi Sec","Vin, Spiritus & Øl Champagne & Bobler Øvrig Fransk Mousserende Vin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Ziegler, Cremant de Alsace, Demi Sec",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,9319002023025,0,0,Plantagenet Semillion/Sauvignon Blanc 2011,/9/3/9319002023025png,/9/3/9319002023025png,/9/3/9319002023025png,plantagenet-semillion-sauvignon-blanc-2011,plantagenet-semillion-sauvignon-blanc-2011.html,Block after Info Column,,,,Use config,,,,,69,,,0.75,92,82.8,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"n elegant næse med en duft af blomster, stikkelsbær og nyhøstet græs. Blandingen er 69% Sauvignon og 30% Semillon","Vin, Spiritus & Øl Hvidvin Australsk Hvidvin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Plantagenet Semillion/Sauvignon Blanc 2011,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,898756001149,0,0,Backhouse Chardonnay 2011,/8/9/898756001149png,/8/9/898756001149png,/8/9/898756001149png,backhouse-chardonnay-2011,backhouse-chardonnay-2011.html,Block after Info Column,,,,Use config,,,,,89,,,0.75,118.67,106.803,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,Backhouse Chardonnay 2011,"Vin, Spiritus & Øl Hvidvin Amerikansk Hvidvin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Backhouse Chardonnay 2011,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,4003301030192,0,0,"Eagle Creek, Chardonnay 2010 - 6 stk",/4/0/4003301030192png,/4/0/4003301030192png,/4/0/4003301030192png,eagle-creek-chardonnay-2010-6-stk,eagle-creek-chardonnay-2010-6-stk.html,Block after Info Column,,,,Use config,,,,,300,,,0.75,400,360,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"En dejlig Chardonnay, glat og harmonisk. Fokuseret og tør med pære og frisk citrus duft, har et lille strejf af eg.","Vin, Spiritus & Øl Hvidvin Amerikansk Hvidvin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Eagle Creek, Chardonnay 2010 - 6 stk",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,7610268354994,0,0,Woodhaven Chardonnay 2010,/7/6/7610268354994png,/7/6/7610268354994png,/7/6/7610268354994png,woodhaven-chardonnay-2010,woodhaven-chardonnay-2010.html,Block after Info Column,,,,Use config,,,,,53,,,0.75,70.67,63.603,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Denne rige og fuldmoden Chardonnay eksploderer med en herlig sammensat smag af tropiske frugter såsom lime, ananas og fersken kombineret perfekt med noter af let ristet egetræ og karamel. Druerne til denne vin kommer fra udvalgte vinmarker i det nordlige Californien. De blev plukket i de kølige morgen timer at bevare frugten og den optimale modenhed. Har gæret med skindet på i en længere periode for at opnå fuld smagsudvinding og udvikling af blød garvesyre. Er velegnet til retter af lyst kød, gerne med cremet saucer, pasta retter og grønne salater eller bare for at nydes","Vin, Spiritus & Øl Hvidvin Amerikansk Hvidvin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,Woodhaven Chardonnay 2010,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3566921003195,0,0,M. Louis Latour Pouilly Vinzettes 2010,/3/5/3566921003195png,/3/5/3566921003195png,/3/5/3566921003195png,m-louis-latour-pouilly-vinzettes-2010,m-louis-latour-pouilly-vinzettes-2010.html,Block after Info Column,,,,Use config,,,,,99,,,0.75,132,118.8,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"En flot let gylden vin. Duft med præg af tørrede frugter og et hint af honning. En fed og rund vin med fyldig smag og en dejlig holdbar eftersmag. Druerne til denne vin stammer fra vinstokke, der i snit er 25 år gamle og vokser på ler og limstensholdig jord. Mosten gærer ved kontrolleret temperatur på ståltanke og lagres efterfølgende i 8 – 10 måneder.","Vin, Spiritus & Øl Hvidvin Fransk Hvidvin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,M. Louis Latour Pouilly Vinzettes 2010,2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3566921000781,0,0,"M. Louis Latour, Chablis, App. Contr. 2011",/3/5/3566921000781png,/3/5/3566921000781png,/3/5/3566921000781png,m-louis-latour-chablis-app-contr-2011,m-louis-latour-chablis-app-contr-2011.html,Block after Info Column,,,,Use config,,,,,125,,,0.75,166.67,150.003,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"I 2010 præsenterer Chablis sig i en smuk strålende lys guld farve. Næsen er blomstret og munden er frisk med gode noter af citrusfrugter.  Der er en smuk mineralitet i eftersmagen. Chablis er en isoleret ø af vinmarker i den nordlige del af vinproducerende Bourgogne halvvejs mellem Dijon og Paris. Maison Louis Latours Chablis er det ultimative udtryk for, hvad den noble Chardonnay drue er i stand til på regionens berømte  kalkstens skråninger. Vinen er parfumeret, livlig, ren og stålsat-smagning med en sprød finish","Vin, Spiritus & Øl Hvidvin Fransk Hvidvin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"M. Louis Latour, Chablis, App. Contr. 2011",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3770001295206,0,0,"Schaeffer Woerly Auxerrois, Alsace 2009",/3/7/3770001295206png,/3/7/3770001295206png,/3/7/3770001295206png,schaeffer-woerly-auxerrois-alsace-2009,schaeffer-woerly-auxerrois-alsace-2009.html,Block after Info Column,,,,Use config,,,,,85,,,0.75,113.33,101.997,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Hos enkelte producenter i Alsace erstatter Auxerrois helt eller delvist Pinot Blanc. Meget velegnet til alle fiskeretter og til lyst kød . Også rigtig god som aperitif. Vine fra tophuset; Schaeffer-Woerly beliggende i hjertet af Alsace. Alle druer er økologisk dyrkede, med stor vægt på samspillet mellem mennesket og naturen. Vinhuset medlem af TYFLO som er den Alsaciske organisation for de vinbønder, der dyrker deres ma rker økologisk. TYFLO medlemmer dyrker i dag ca. 6% af de samlede vinmarker i Alsace. Oprindelse: Frankrig Indhold: 75 cl","Vin, Spiritus & Øl Hvidvin Fransk Hvidvin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Schaeffer Woerly Auxerrois, Alsace 2009",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3770001295329,0,0,"Schaeffer Woerly Riesling , Alsace 2009 ØKO",/3/7/3770001295329png,/3/7/3770001295329png,/3/7/3770001295329png,schaeffer-woerly-riesling-alsace-2009-oko,schaeffer-woerly-riesling-alsace-2009-oko.html,Block after Info Column,,,,Use config,,,,,89,,,0.75,118.67,106.803,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Denne Riesling - har en lys gylden farve og en dejlig ren og frisk blomsterduft. Den fyldige og intense frugtsmag gør den velegnet til næsten alle fiskeretter og til lyst kød. Vine fra tophuset; Schaeffer-Woerly beliggende i hjertet af Alsace. Alle druer er økologisk dyrkede, med stor vægt på samspillet mellem mennesket og naturen. Vinhuset medlem af TYFLO som er den Alsaciske organisation for de vinbønder, der dyrker deres ma rker økologisk. TYFLO medlemmer dyrker i dag ca. 6% af de samlede vinmarker i Alsace. Oprindelse: Frankrig Indhold: 75 cl","Vin, Spiritus & Øl Hvidvin Fransk Hvidvin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Schaeffer Woerly Riesling , Alsace 2009 ØKO",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,5727510611728,0,0,"Crystal Bay, Sauvignon Blanc",/5/7/5727510611728png,/5/7/5727510611728png,/5/7/5727510611728png,crystal-bay-sauvignon-blanc,crystal-bay-sauvignon-blanc.html,Block after Info Column,,,,Use config,,,,,129,,,3,43,38.7,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Crystal Bay er funklende klar i glasset med grønt skær. En herlig frisk duft med typiske noter af hyldeblomst og friske grønne druer. Smagen er fyldt med frugt; grønne bær og frisk eksotisk frugt. En vin der fremtræder medium fyldig med god frugt i den lange eftersmag. Dette er en fremragende ledsager til sommersalater, fiskeretter, eller som et glas på terrassen. Serveringstemperatur 8 – 10°C.","Vin, Spiritus & Øl Hvidvin Diverse Hvidvin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Crystal Bay, Sauvignon Blanc",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,5727510641718,0,0,"Crystal Bay, Sauvignon Blanc, 2011 - 6 stk",/5/7/5727510641718png,/5/7/5727510641718png,/5/7/5727510641718png,crystal-bay-sauvignon-blanc-2011-6-stk,crystal-bay-sauvignon-blanc-2011-6-stk.html,Block after Info Column,,,,Use config,,,,,249,,,0.75,332,298.8,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Crystal Bay er funklende klar i glasset med grønt skær. En herlig frisk duft med typiske noter af hyldeblomst og friske grønne druer. Smagen er fyldt med frugt; grønne bær og frisk eksotisk frugt. En vin der fremtræder medium fyldig med god frugt i den lange eftersmag. Dette er en fremragende ledsager til sommersalater, fiskeretter, eller som et glas på terrassen. Serveringstemperatur 8 – 10°C.","Vin, Spiritus & Øl Hvidvin Diverse Hvidvin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Crystal Bay, Sauvignon Blanc, 2011 - 6 stk",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,9416932001069,0,0,"Palliser Estate, Sauvignon Blanc, 2010",/9/4/9416932001069png,/9/4/9416932001069png,/9/4/9416932001069png,palliser-estate-sauvignon-blanc-2010,palliser-estate-sauvignon-blanc-2010.html,Block after Info Column,,,,Use config,,,,,129,,,0.75,172,154.8,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"100% Sauvignon Blanc. Aromatisk præg af stikkelsbær og hyldeblomst samt et karakteristisk strejf af passionsfrugt. I munden, yderligere guava og en antydning af brændenælde. Frugten suppleres med fylde og koncentration. Ønolog: Allan Johnson. Alk. 13,4%.","Vin, Spiritus & Øl Hvidvin Diverse Hvidvin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Palliser Estate, Sauvignon Blanc, 2010",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,841006120348,0,0,"Antonio Barbadillo, Palomina, Andalusia",/8/4/841006120348png,/8/4/841006120348png,/8/4/841006120348png,antonio-barbadillo-palomina-andalusia,antonio-barbadillo-palomina-andalusia.html,Block after Info Column,,,,Use config,,,,,43,,,0.75,57.33,51.597,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Antonio Barbadillo, Palomina, Andalusia","Vin, Spiritus & Øl Hvidvin Spansk Hvidvin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Antonio Barbadillo, Palomina, Andalusia",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3430560001761,0,0,"The Post Stones, Chardonnay, 2010",/3/4/3430560001761png,/3/4/3430560001761png,/3/4/3430560001761png,the-post-stones-chardonnay-2010,the-post-stones-chardonnay-2010.html,Block after Info Column,,,,Use config,,,,,65,,,0.75,86.67,78.003,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"En rigtig dejlig hvidvin med en frugtrig duft og en fyldig smag med noter af citrusfrugter og moden melon. En behagelig fedme får smagen til at holde rigtigt længe. Så afgjort et kup til prisen. Vinens navn er afledt af nogle store sten, som spillede en ganske bestemt rolle i 1600-tallet. Dengang lagde sejlskibene til ved Cape Town for at proviantere på deres vej til og fra Det Fjerne Østen. Hvis man havde et brev til nogen på et efterfølgende skib, blev det efterladt under stenene, der blev kendt som ""Post Office Stones"". Flasken har skruelåg.","Vin, Spiritus & Øl Hvidvin Sydafrikansk Hvidvin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"The Post Stones, Chardonnay, 2010",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3430560003802,0,0,"The Post Stones, Chenin Blanc, 2011",/3/4/3430560003802png,/3/4/3430560003802png,/3/4/3430560003802png,the-post-stones-chenin-blanc-2011,the-post-stones-chenin-blanc-2011.html,Block after Info Column,,,,Use config,,,,,65,,,0.75,86.67,78.003,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Lys gennemsigtig farve. Intens duft af melon, lime, pære. Mellemfyldig vin med fin frugt og en god frugtig og tør smag. Her er lige tilpas med syre til at vinen ikke bliver kedelig. Den slutter lidt krydret og tørt. Vinen passer fint til fisk.","Vin, Spiritus & Øl Hvidvin Sydafrikansk Hvidvin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"The Post Stones, Chenin Blanc, 2011",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,,3533670000133,0,0,"Domaine Sorin, Bandul 2011",/3/5/3533670000133png,/3/5/3533670000133png,/3/5/3533670000133png,domaine-sorin-bandul-2011,domaine-sorin-bandul-2011.html,Block after Info Column,,,,Use config,,,,,125,,,0.75,166.67,150.003,,Disabled,DK25,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"Beliggende i hjertet af den klimatiske bækken Bandol, er denne 32-acre vingård klassificeres som en del Bandol og del Cotes de Provence. Vingården følger økologiske principper, jordene gødes med organisk kompost og der arbejdes uden kemiske produkter, således at opnå det bedste resultat for terroiret. Vingården blev overtaget i 1994 af Luc Sorin, som Robert Parker kaldt en af ​​de mest spændende vinbønder Sydfrankrig har at byde på. Sorin´s vine findes på de fineste spisesteder i regionen, såsom Louis XV i Monaco, le Cartlon i Cannes, og Chez Blanc i Vonnas.","Vin, Spiritus & Øl Rosé Vin Fransk Rosévin",,9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"Domaine Sorin, Bandul 2011",2,simple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danmark,danmark,todoor,simple,22898,8033765182355,0,0,"3 L Ricossa Rosato, Piemonte 12%, BIB",/8/0/8033765182355.png,/8/0/8033765182355.png,/8/0/8033765182355.png,ricossa-rosato-piemonte,ricossa-rosato-piemonte.html,Block after Info Column,,,,Use config,,,,,119,,70.4,3,55,46.5,189,Enabled,DE19,"Catalog, Search",Yes,0,0,,Liter,No,No,Liter,Liter,0,0,,,,"En velsmagende, frugtrig og mellemkraftig rosé-vin, fremstillet på Barbera- og Dolcetto druer, dyrket i Piemonte regionen i Norditalien. 
Den har en intens bouquet med duft af friske bær og en tør smag med et strejf af krydderi. Drik den som aperitif eller til lettere retter.","3 L Ricossa Rosato, Piemonte 12%, BIB","Ricossa, Rosato, Piemonte, Vin, Chilensk, Rosévin, Rosé,",9999,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,0,,0,,1,"3 L Ricossa Rosato, Piemonte 12%, BIB",2,simple,,,"3 L Ricossa Rosato, Piemonte 12%, BIB","3 L Ricossa Rosato, Piemonte 12%, BIB",,No layout updates,,,,No,No,,,2013-06-10 00:00:00,2013-06-17 00:00:00,,,,,,,1,1,3.5,100103,4,2204,,,,,,No,No,No,,,,,,,,,,,,
